behavior_id,user_id,movie_id,action_type,timestamp,device_type,duration_sec
87d7e1bf-b7b3-4aa3-a07b-c675d713ab54,user_738b6473,tt0119654,clicked,2025-05-22T11:42:54,web,30
6d3606a9-fab0-4dc7-bdc7-87c952e321d0,user_a5530e97,tt4972582,clicked,2023-12-24T00:11:03,web,22
97d73d58-0bf3-4415-90a3-eb7de99b3bf5,user_0b761540,tt6263850,paused,2024-03-31T13:15:22,web,1
c935b38e-8e88-443b-8695-b42477bf986e,user_bc0d15f8,tt5013056,paused,2024-09-28T04:38:25,TV,29
345,user_77839a05,tt0169547,watched,2024-06-07T04:24:11,web,7011
8d9b1776-0889-4f77-9230-eaadf9e06593,user_96aacd7f,tt0356910,liked,2024-02-01T16:48:32,web,3
0cf91c4f-b768-4dc5-b820-f9f3f89aa880,user_1997d96a,tt6264654,liked,2023-10-13T06:14:23,mobile,22
3766,user_f69fd4d6,tt0361862,watched,2025-01-15T10:24:42,web,5924
394,user_f987098a,tt0114814,watched,2025-06-22T19:25:36,web,5272
68efcec4-17c7-45c5-98e0-7874e99aba89,user_c16f8e07,tt0081505,paused,2024-02-11T18:25:29,mobile,29
86,user_2eddca63,tt1345836,watched,2025-03-16T01:22:00,web,7128
dfebe8ea-1d97-44d2-9d85-f7dbe218fea9,user_89a0dd31,tt0371746,paused,2025-02-03T21:31:22,web,2
a5a8327b-d364-45ec-8b58-ed2b700c89c5,user_eb6d6ef3,tt0449059,clicked,2024-02-24T21:41:53,mobile,7
1180,user_fa18160d,tt1285016,watched,2024-06-15T03:32:05,web,1116
440,user_c16f8e07,tt1392190,watched,2024-09-23T13:14:30,TV,6454
5,user_738b6473,tt0111161,watched,2024-11-05T08:07:54,TV,1011
c5d1c220-b54d-493c-9a07-016d06d58b91,user_70e93c27,tt1411697,shared,2024-04-03T08:22:07,TV,7
0aee07aa-8832-49a9-9935-f4faf7ad210b,user_c4161c23,tt1396484,disliked,2024-12-04T04:47:19,mobile,22
7bb899a3-91ff-401a-9e90-1e3aef206da7,user_e8630d97,tt0319061,paused,2023-11-28T21:38:24,mobile,13
176,user_5935b6f1,tt0108052,watched,2024-03-31T14:41:47,mobile,6087
38727ca2-93a4-4463-903d-6a00322ce5f6,user_bc0d15f8,tt1010048,shared,2023-09-13T03:44:06,web,21
0d608bc0-f938-4e4b-96ab-d5d10f495bcf,user_a5530e97,tt0470752,clicked,2025-03-25T17:12:37,mobile,18
bd0692c0-11af-4f0c-869e-942178ec33eb,user_19ead7ee,tt0119488,paused,2024-06-28T09:53:52,TV,27
836,user_d02e5d6f,tt1010048,watched,2024-12-31T06:28:07,web,6063
31942a00-062d-4224-9c33-1eaf81d6ae36,user_1997d96a,tt5027774,clicked,2024-11-20T23:11:45,mobile,13
e14e43bc-c05e-46aa-8d24-222f35dcca06,user_15bef7a8,tt0082971,paused,2025-02-10T06:56:22,web,12
1095,user_28b30d40,tt2543164,watched,2023-08-15T02:40:31,mobile,1709
0d5208f0-6a9e-48f7-987a-3f0a68e30c9c,user_9b551356,tt0829482,paused,2024-11-13T23:55:33,web,4
f379386e-a1fe-4e22-bc52-c6f2b1f96192,user_e3e6ce49,tt1285016,shared,2025-04-17T04:10:11,TV,15
ab61b859-c24e-459a-91a1-73ffe97b90c7,user_cd6069a6,tt0418279,paused,2025-04-12T11:53:09,web,16
ebea99d1-6588-4ac6-99ca-6589be88bb23,user_2d7135f2,tt0470752,liked,2024-08-15T04:54:42,mobile,21
3111,user_0fcb63da,tt0070047,watched,2025-04-14T22:47:30,mobile,1214
3134,user_1154ad2d,tt0093773,watched,2025-03-27T23:40:55,web,7124
41345379-396e-490d-9643-ed7b4daf4348,user_8cc1b678,tt0298148,liked,2023-07-02T21:36:41,web,27
10244444-ad4c-4847-82e8-593f62dffec2,user_04bb774b,tt0082971,shared,2024-12-17T00:34:06,web,9
24336359-c07f-4841-ac37-38e03d3abf19,user_64d431b3,tt6320628,paused,2023-11-26T03:13:35,web,11
59bc4e94-d9f5-46eb-8936-a8fdcf2dc746,user_a394e6df,tt0457430,liked,2025-06-02T02:12:10,TV,5
e13f0e76-f427-4573-aa1f-a98a23bd3b7c,user_339b1c50,tt9376612,clicked,2024-03-01T07:11:16,mobile,5
9636087d-a6f5-482d-8202-668b1dc1969f,user_499fa2da,tt1663662,liked,2024-09-08T13:02:25,web,21
2587,user_1997d96a,tt0298148,watched,2025-02-06T01:22:57,TV,3015
1929,user_70e93c27,tt11286314,watched,2025-06-09T16:06:19,mobile,3345
1522,user_64d431b3,tt0457430,watched,2024-02-07T05:44:05,web,2806
7560c7c5-138d-4002-9337-f99d8a84292e,user_bc0d15f8,tt0099785,shared,2024-03-11T18:10:04,TV,19
f86d51ce-06e0-4fbd-ac96-af945155ec66,user_2f39413c,tt0816711,paused,2024-12-20T19:00:44,TV,2
2394,user_2235e665,tt0376994,watched,2024-03-28T20:04:00,TV,532
2e40cd8c-2a0a-438d-ac40-55f8e135f38b,user_0b761540,tt1677720,paused,2023-10-23T14:53:11,mobile,15
5f6c5bfd-40f8-4c0f-85e1-61457f7d2144,user_89a0dd31,tt2380307,clicked,2024-10-28T00:04:22,mobile,1
abf55ebe-af21-48b3-948d-769ec76d1dd0,user_940c6b75,tt3501632,clicked,2025-02-01T21:46:55,web,30
3593,user_c67a35a0,tt1245492,watched,2024-03-04T07:52:54,mobile,3799
477a7436-1f86-4f74-86c8-80951e9be885,user_940c6b75,tt0446029,clicked,2024-09-19T07:30:36,mobile,4
bda7f747-8a44-47a4-9a36-d14029ee5d25,user_7c41ceb8,tt0910970,paused,2023-07-19T15:02:44,web,27
3332,user_f987098a,tt1217209,watched,2024-01-17T11:05:00,mobile,2736
bd6dca40-f5af-4547-9ff7-f644b4f326b1,user_f69fd4d6,tt0109830,clicked,2023-09-25T00:48:41,TV,4
5bf625df-c2ba-4a65-990a-cb21476d6347,user_a5530e97,tt0948470,clicked,2024-10-08T02:16:26,mobile,21
c3ccddbe-d231-4482-a100-a9bbadf0252b,user_cb6f953e,tt3397884,liked,2024-09-28T05:12:26,web,5
f828eb18-5187-4da1-833f-a507eef6b407,user_5935b6f1,tt1453405,shared,2023-12-04T03:10:45,TV,17
31e82548-a002-4a3c-901b-3b34c2a27266,user_ceface5e,tt1136608,disliked,2024-08-03T19:11:06,mobile,2
7638c359-4b17-4a55-9047-375be997018c,user_fad8c093,tt0988045,liked,2024-04-11T16:40:10,TV,3
b0ea01de-79a1-4efb-a187-6269767946f5,user_940c6b75,tt1430132,shared,2025-01-21T09:13:20,mobile,30
606a5037-c3d1-4c31-873b-cd9a9a555a6e,user_65f945ff,tt1291584,paused,2024-08-23T14:05:46,mobile,8
3702,user_940c6b75,tt1060277,watched,2024-06-29T07:33:37,web,2320
4201,user_0230cd16,tt0443543,watched,2024-06-05T17:13:24,mobile,6625
905,user_56d5ec49,tt0121766,watched,2025-01-09T05:34:13,TV,4722
d56a3d9f-5f8e-4946-bc9c-b17fc02a77eb,user_04bb774b,tt0964517,disliked,2024-08-14T14:41:11,web,4
1240,user_54041c2d,tt1631867,watched,2024-02-03T07:05:40,mobile,1450
a70bc497-917e-461c-878b-21d7d8f79d4d,user_c67a35a0,tt0147800,paused,2024-01-30T20:13:20,mobile,5
810eace6-9cc5-4003-a91e-9f4cee54edd6,user_15bef7a8,tt0245429,clicked,2025-04-13T04:14:16,TV,22
b0027491-d765-46be-9026-6afdfc3db246,user_d02e5d6f,tt1045658,liked,2025-04-19T11:09:56,mobile,6
b701ba40-99de-4576-8d74-8a5a5c62bc61,user_766be105,tt0421715,paused,2023-10-04T16:21:10,TV,16
7c28ebcc-ee38-4974-8590-4acc695631c0,user_c4161c23,tt0119174,clicked,2025-03-15T01:03:02,TV,28
8ec6f9db-5232-4de8-ac97-43f55b55847d,user_06cb6a2a,tt0082971,shared,2025-06-27T15:14:11,TV,6
87,user_8fea2925,tt1345836,watched,2024-11-13T16:35:47,TV,1127
404,user_e0cdbbd6,tt0371746,watched,2024-11-22T14:06:37,mobile,403
3782,user_994a3467,tt0109686,watched,2024-03-05T20:21:55,TV,1734
4e5b9353-7145-42df-aa60-0c47194d2471,user_766be105,tt0092005,shared,2025-01-27T04:05:28,TV,30
899,user_1997d96a,tt0382932,watched,2025-04-02T05:21:16,mobile,1852
4074,user_89a0dd31,tt2737304,watched,2023-07-28T15:53:52,web,6070
0e6e800a-13f4-43ce-80bf-16055b59a970,user_e8630d97,tt0120912,paused,2024-01-09T12:50:11,TV,24
8008e84d-a6c6-4947-a3f2-efe92c859c6f,user_d041d598,tt1392190,shared,2023-11-30T15:49:48,TV,13
3598,user_1997d96a,tt1245492,watched,2024-12-31T09:46:54,TV,1337
d40cafcd-2314-4787-88d8-190d2e49e4c1,user_540cb105,tt4972582,disliked,2024-03-23T07:41:38,web,10
2126,user_58118477,tt6320628,watched,2024-03-31T13:28:52,web,2300
53be6360-7311-48af-be10-68927c5ed6b7,user_17b70d84,tt0903624,liked,2025-02-16T21:40:15,TV,20
80d966bf-8a50-4d93-bc7a-3d50188f9912,user_a44eba37,tt1727824,liked,2024-05-09T18:07:47,mobile,8
b8d9e44b-545f-4a8e-9226-52bec35957dd,user_2eddca63,tt4154756,paused,2024-12-20T17:04:23,web,30
4128,user_940c6b75,tt0120663,watched,2025-06-21T22:27:08,mobile,3517
1785,user_fa7bb13d,tt0162222,watched,2024-08-21T19:28:39,mobile,1149
3fdd0bb2-0ef2-454c-a83e-33c092130822,user_1997d96a,tt0099785,shared,2024-10-13T10:03:26,mobile,13
805,user_04bb774b,tt0241527,watched,2023-08-01T22:02:09,mobile,7153
2205,user_0fcb63da,tt1570728,watched,2023-10-17T18:16:52,mobile,399
e351666d-99ba-405d-bb95-4eaacc6d6cc3,user_f987098a,tt0144084,shared,2023-12-07T06:38:09,web,5
33ed8ca7-0926-4f62-a447-a0c287599e75,user_aebf7c47,tt0454921,liked,2023-08-10T06:35:47,mobile,3
3164,user_373ba695,tt5095030,watched,2025-02-11T17:38:58,web,4749
11587264-b972-4ea8-bc02-d5f61d80b0ec,user_1154ad2d,tt0351283,shared,2025-06-27T14:18:03,TV,24
2979,user_1154ad2d,tt1210166,watched,2023-09-01T10:22:23,TV,2781
a3e60ff9-3299-42ba-a883-41487abd2341,user_17b70d84,tt0903624,paused,2025-02-16T21:37:53,TV,1
5ac4f4c5-d590-4135-9e34-fad77589dab8,user_c67a35a0,tt1981115,paused,2024-04-17T06:08:13,TV,12
1609,user_c993f17d,tt1856101,watched,2025-01-06T06:02:40,mobile,582
5aff30cb-4b6a-4e2b-8bbc-bddf2923df58,user_15bef7a8,tt0093773,disliked,2024-01-20T07:11:11,mobile,29
0ef5ebf1-279c-4928-b460-b154df7a2506,user_70e93c27,tt0448115,shared,2024-06-28T09:16:47,web,26
9fcebb88-ced0-4ddb-9925-0b4d7b692c5e,user_c16f8e07,tt1408101,disliked,2024-09-18T07:32:23,mobile,8
2bc954e0-eeca-4f47-95ca-7d928483386e,user_2235e665,tt0493464,disliked,2024-03-29T01:01:42,mobile,12
2653,user_a394e6df,tt3183660,watched,2023-09-24T01:58:23,web,7010
3292,user_2d7135f2,tt0092005,watched,2023-11-28T07:01:42,web,7175
a60c5172-7174-41da-ae7e-df40ff714df9,user_6b388927,tt0075314,shared,2023-08-29T02:35:55,mobile,28
6ecffb65-6dd7-421e-9922-4b5587c2ddbb,user_d02e5d6f,tt0317248,paused,2025-06-25T19:55:42,web,24
3466,user_e0cdbbd6,tt12361974,watched,2025-06-07T20:07:05,TV,6393
1977,user_d0cf19fe,tt0926084,watched,2024-10-09T15:33:41,TV,1043
d07daa1a-beae-41e0-958c-0e430282c8ee,user_c4161c23,tt2527338,paused,2024-11-01T17:55:35,TV,30
ecb64066-a01a-407f-ab60-a8fbf5ca6f57,user_540cb105,tt0120338,disliked,2023-10-29T18:12:13,web,22
480f6008-5181-483e-81db-c2f18fa3242b,user_d02e5d6f,tt2713180,liked,2024-11-11T15:19:27,web,1
bcb9f8b7-8646-4f0c-9554-ddf281ce88c1,user_e3e6ce49,tt1136608,disliked,2023-10-18T07:34:14,web,24
28bc4b9c-7de7-4be7-97c5-72d512e949ca,user_940c6b75,tt0078788,clicked,2025-04-28T15:06:42,web,14
1630,user_0796c9f1,tt1798709,watched,2025-05-09T12:33:33,TV,6100
438a63fb-f213-469e-bb4d-d185bedc6524,user_940c6b75,tt0110357,shared,2024-03-04T09:19:37,TV,1
1730,user_d02e5d6f,tt0454876,watched,2025-03-07T10:53:34,mobile,1100
6de1d4e6-7087-4394-9de0-9e40ea681a2c,user_04bb774b,tt1596363,paused,2024-01-12T15:07:18,TV,3
94c49034-e817-45f7-864c-3fe3d5468c83,user_6b388927,tt1798709,paused,2023-10-31T00:53:37,mobile,16
a6d53ff1-52cc-4f9f-b6b6-4a18ef0c05a4,user_89a0dd31,tt0454921,paused,2024-01-09T00:01:07,mobile,13
757316d8-c34c-4b9c-9ea9-6da57b430880,user_1997d96a,tt2582802,disliked,2024-01-26T19:57:07,mobile,8
2c3e809d-dfc1-4ff0-b8c7-6024e7b5e1c7,user_64d431b3,tt0080684,paused,2024-05-13T11:12:30,mobile,2
4055,user_04bb774b,tt0111257,watched,2025-02-13T03:24:13,TV,426
bb2f40bb-1dba-44f8-b662-a0739d6d3fb5,user_8377aedb,tt0253474,clicked,2023-09-20T08:45:22,mobile,16
3731,user_c4161c23,tt1282140,watched,2023-12-04T03:42:43,TV,4406
827357df-f66b-47bc-8619-dfe3dca3ea6c,user_e3e6ce49,tt0119488,clicked,2023-11-29T05:17:07,TV,22
add59b5b-c7c7-4ce7-8e23-6820526c97e3,user_04bb774b,tt0434409,liked,2025-02-22T15:59:45,web,3
765a00e3-9347-40d6-b3bc-49bc5ddd9a2f,user_940c6b75,tt2283362,liked,2025-01-29T01:35:51,TV,26
9626c5d5-a3dc-42d1-be55-7c38a2e426bb,user_d0cf19fe,tt2975590,shared,2024-11-27T22:49:31,mobile,8
3794,user_19ead7ee,tt1905041,watched,2025-04-20T07:11:02,TV,1520
7ac91e88-1e85-4a72-ad2e-330c66f4d4ee,user_0b91efdc,tt1515091,disliked,2024-10-08T05:07:24,web,3
3455,user_63dd025e,tt0217869,watched,2024-02-22T10:25:40,TV,1256
2732,user_373ba695,tt1568346,watched,2024-03-15T01:30:56,web,3515
c70382b9-1619-4c21-93cc-e62e86bd46fc,user_e8630d97,tt2096673,paused,2023-08-21T11:51:57,web,17
df018817-cc38-41dc-8532-46a32277ddad,user_89a0dd31,tt1014759,clicked,2025-03-20T06:23:16,mobile,15
1491,user_2ab7ecee,tt8579674,watched,2023-11-22T14:14:40,TV,6651
e0e4b5c1-8141-42ba-a4fc-418666be8f63,user_0b761540,tt1877832,liked,2023-07-10T01:32:06,mobile,16
5dd75aa2-dd97-4de7-9c17-190ab0472586,user_e8630d97,tt0114709,shared,2024-10-06T08:24:19,web,22
77a6fb08-9d80-4380-9576-c52acf0fc364,user_d02e5d6f,tt1285016,disliked,2023-09-08T04:36:47,web,8
c94cd76b-6579-4610-bd65-8cd337592ff6,user_ab3177f6,tt4972582,paused,2023-09-18T09:41:28,TV,20
7eef0604-b9f0-46d5-a77d-12cca5990508,user_c16f8e07,tt0137523,shared,2023-11-08T13:21:42,TV,24
1409,user_0b761540,tt1386697,watched,2023-08-11T05:38:26,web,1421
deeb52c1-7408-42cd-b0bd-3da00ff88719,user_89a0dd31,tt2562232,disliked,2025-03-10T01:46:09,TV,11
465bd11d-e72c-4006-8f10-ada543dff849,user_3ff68a84,tt0211915,paused,2023-09-17T10:56:58,mobile,6
32,user_a394e6df,tt0137523,watched,2023-10-09T11:47:50,mobile,7079
79ebaa6c-e445-4c50-8a60-5ae7935bc79c,user_c4161c23,tt0121766,paused,2025-04-15T03:50:35,TV,5
4a1306ca-6947-4b40-b62d-8955fc56c23d,user_a98c1474,tt0118799,clicked,2023-11-03T11:46:27,mobile,6
fd2ba16d-8fc9-4b8f-afe4-03f1bdf2ac41,user_c504aa54,tt0265086,disliked,2025-02-12T01:26:08,mobile,25
08c0f2d1-8847-49e0-a075-44ccf42b59de,user_fcf8186f,tt0317705,paused,2025-04-27T02:16:59,web,10
96e9ccc8-2fb6-499b-b164-c82907e0b64f,user_2ab7ecee,tt0467406,shared,2023-12-12T03:47:19,TV,2
2222,user_ab3177f6,tt4972582,watched,2023-09-18T09:41:03,TV,6613
d04753cd-ea1a-4c38-8b59-46abd2d9ad3b,user_f987098a,tt0241527,clicked,2024-01-21T06:19:51,mobile,14
2607,user_1997d96a,tt2245084,watched,2023-12-26T09:39:23,mobile,2914
5aae9f07-e22c-46d8-9893-26deb40ed7e5,user_751f0d15,tt0068646,disliked,2024-02-07T07:14:26,web,13
1084,user_0b761540,tt0093058,watched,2024-10-21T09:43:30,web,6844
12a90c76-72fd-43bc-8bc3-d1873002b8aa,user_c4161c23,tt0332280,liked,2025-04-17T18:53:55,web,7
7dc439a7-f26a-45c3-bcb0-6cbf757a6791,user_aebf7c47,tt0111161,clicked,2023-07-28T13:46:53,web,26
1716,user_28b30d40,tt2294629,watched,2025-06-26T07:44:06,web,596
ad7ae9e6-bf29-4876-881c-396525c2e760,user_751f0d15,tt0119488,paused,2025-03-13T06:40:16,TV,8
7f3bc93c-8e16-460a-a9c4-4e14785b34f6,user_940c6b75,tt0120755,liked,2024-08-27T06:49:07,web,30
13ff083b-75c5-4ead-81d4-d868bf18eb3d,user_9b551356,tt3501632,shared,2024-08-01T01:08:13,web,22
b27eba38-bcea-442f-b9f8-78258c12fe50,user_2eddca63,tt2096673,paused,2024-08-15T18:18:01,TV,19
3042,user_499fa2da,tt0120616,watched,2024-08-11T20:39:18,TV,901
572e39fc-4852-415b-ae08-f8573862fbd0,user_940c6b75,tt0116629,disliked,2024-05-12T22:57:05,mobile,24
2354,user_9b551356,tt0945513,watched,2025-03-26T22:21:33,TV,3053
e4e7ad47-0aff-4407-95b4-93c613615314,user_9b551356,tt0241527,shared,2023-12-29T06:03:11,TV,20
3815,user_c16f8e07,tt0405094,watched,2024-02-25T21:53:44,web,6238
1938,user_738b6473,tt0119654,watched,2025-05-22T11:41:30,web,5903
2165,user_2235e665,tt0343818,watched,2025-02-14T21:00:30,mobile,3253
932,user_89a0dd31,tt1454468,watched,2024-06-27T11:53:06,TV,1892
9b49c86f-fba8-4170-b4d2-a8d0472135b5,user_6b388927,tt1570728,clicked,2023-10-24T22:57:11,TV,27
e0a965a1-f440-41e9-b2b6-05320253d453,user_6b388927,tt0408236,liked,2024-09-18T03:24:38,mobile,3
312a6cc4-4f83-4dd7-818e-f218a022998b,user_c67a35a0,tt3480822,liked,2023-12-25T17:53:01,mobile,22
ab4d6323-556a-4bb4-9c5d-3def495a1968,user_5a9afe40,tt1798709,liked,2025-03-13T05:28:19,TV,21
f6d375c0-59a5-49b8-901a-e798a055dc03,user_994a3467,tt4425200,disliked,2023-12-15T19:06:11,web,19
493efdc7-65e4-4f66-a312-1bcc809a4fa8,user_a44eba37,tt2488496,clicked,2024-06-03T08:49:42,TV,30
7bcab8ab-e813-48dc-9a1c-695a188dfb55,user_0b761540,tt1663662,liked,2023-10-18T03:22:34,web,24
4192,user_0b91efdc,tt0408236,watched,2025-02-04T13:10:26,web,3615
f0f2c4cd-f46a-4a32-b1ed-e02e3d4331dc,user_fa18160d,tt1798709,paused,2025-02-18T22:32:30,web,19
920,user_89a0dd31,tt0246578,watched,2024-08-20T01:36:02,mobile,5931
300,user_19ead7ee,tt0110413,watched,2024-09-12T05:48:31,mobile,1990
7c79cc48-863f-4f02-99d9-e6f0111d391b,user_1997d96a,tt2245084,clicked,2023-12-26T09:35:29,mobile,22
4f2c7a4f-fa09-4367-86a1-b3cc943dfc52,user_940c6b75,tt9419884,liked,2025-03-18T15:42:19,TV,29
0f6427bd-b281-488a-bb7e-8d703f7489ec,user_89a0dd31,tt3501632,disliked,2025-05-03T14:55:00,web,13
3b846cb0-d338-4255-8732-c4b115c75ecb,user_6b388927,tt0093058,shared,2024-06-09T16:15:45,web,19
0db9b467-25f2-4cb6-bfd3-17a8cf33831f,user_c4161c23,tt0290334,disliked,2025-03-04T07:07:22,mobile,3
1050,user_2d7135f2,tt0317248,watched,2023-09-20T00:04:07,mobile,3201
4202,user_e8630d97,tt0443543,watched,2024-02-29T21:49:51,web,1960
1947,user_70e93c27,tt6966692,watched,2025-04-17T05:08:31,web,474
b07cd3c9-fe7e-434b-b80a-0498e0183a18,user_540cb105,tt1798709,shared,2024-10-22T14:13:47,TV,16
3985,user_940c6b75,tt0454848,watched,2024-08-13T16:37:42,TV,6011
2549,user_fa7bb13d,tt1790864,watched,2023-10-06T23:27:02,web,1449
20f47cd3-afb2-43bc-b227-46944f7fc6fb,user_8be6b0ed,tt0780504,liked,2023-07-08T04:16:15,TV,1
e45be56f-9c46-4ac8-86a7-36f7987026f7,user_a394e6df,tt0372784,disliked,2023-11-28T02:35:42,web,5
2056,user_ceface5e,tt0365748,watched,2024-02-29T18:46:12,mobile,3386
376c9037-8459-440c-ba37-b913500eee5f,user_8cc1b678,tt1430132,disliked,2024-07-22T10:45:34,web,15
3ec81277-99a1-443e-9ec4-66793eb3c67a,user_bc0d15f8,tt8772262,liked,2024-06-22T07:45:13,TV,6
499f17df-dbf7-4904-a145-630730cccb0a,user_8cc1b678,tt1190080,clicked,2025-04-27T20:59:59,web,19
4039,user_58118477,tt1453405,watched,2025-01-15T12:59:37,mobile,1966
c96d3b92-e11a-4cf8-88c8-909a02d88f11,user_fa7bb13d,tt0790636,shared,2024-10-29T05:36:06,TV,20
395b8158-4706-46e1-bb5f-2d71b8a854d6,user_9b551356,tt2395427,liked,2024-10-01T04:17:06,web,16
1691,user_8be6b0ed,tt3460252,watched,2024-04-01T13:18:18,web,4734
d956a22b-8d89-4d6c-a5e8-a6292e67cfba,user_940c6b75,tt5013056,clicked,2024-08-27T04:09:30,web,7
d8f7ac68-1848-4a10-b79e-cf27ab0d139d,user_bc0d15f8,tt0458352,shared,2025-01-31T05:13:52,TV,25
fa8b2580-a143-4858-b7eb-edc2356eb323,user_32308234,tt4633694,shared,2023-10-29T20:34:47,TV,22
4149,user_13c8959b,tt0343660,watched,2023-09-23T03:54:16,TV,1357
2567,user_e8630d97,tt1979320,watched,2025-05-01T08:58:24,mobile,4118
5966e5c3-4819-41d4-a101-4c9b2f4142aa,user_a394e6df,tt1499658,shared,2024-08-15T16:13:23,TV,4
67e4ca19-56fb-4d9b-bbf8-b37d959190c3,user_0fcb63da,tt0945513,shared,2023-10-28T20:20:59,TV,28
2640,user_499fa2da,tt1951265,watched,2025-02-04T23:08:50,TV,3613
3783,user_ceface5e,tt1905041,watched,2024-11-19T03:45:52,web,5960
29edcd7d-e264-48c3-a027-801c601e829b,user_f69fd4d6,tt4972582,liked,2023-11-28T18:51:18,web,18
a6e12392-be72-4658-b9dd-284e24ff1a91,user_13c8959b,tt0478970,paused,2024-09-08T09:11:31,mobile,26
3894,user_0b761540,tt0112864,watched,2023-09-20T02:31:18,TV,4390
18d53c33-4d32-4421-80c4-a8b140abe086,user_6b388927,tt1872181,liked,2025-05-22T16:34:47,web,14
79074042-b738-4a82-8597-3d71f19d85da,user_c16f8e07,tt1790864,disliked,2024-10-03T07:26:45,mobile,26
1294,user_540cb105,tt2250912,watched,2025-06-14T12:52:36,web,7197
3336bb63-cdb1-40d8-af5a-4e18075854e1,user_15bef7a8,tt0087332,clicked,2024-09-16T14:36:21,TV,9
59078aa9-6739-41f3-9228-f0a62122dc84,user_bc0d15f8,tt2584384,liked,2024-11-15T16:18:47,mobile,6
16dc65d2-3c4e-4e79-a21c-acd40f3672c6,user_d02e5d6f,tt0332280,clicked,2025-02-26T23:23:17,TV,23
1850,user_90ecf8fe,tt1024648,watched,2023-07-20T15:31:18,web,1402
b95d62bc-9c95-421b-8487-68b931bf28b5,user_339b1c50,tt0097576,shared,2023-12-25T22:58:17,mobile,29
1459,user_940c6b75,tt0948470,watched,2023-12-25T16:59:44,web,1241
2dbcc784-8671-4ab3-b766-a31aaed9ce18,user_a5530e97,tt0382932,clicked,2024-10-29T15:28:44,web,27
66cf0cb2-86f7-4fe5-8892-e7a238b3fe8a,user_6b388927,tt0120912,paused,2023-09-27T23:39:51,TV,13
b08bc68c-56ec-4068-b266-b845a12029c5,user_aebf7c47,tt1853728,liked,2024-10-02T02:45:15,TV,7
8dba0170-200d-463f-bbf4-77666b9c0236,user_89a0dd31,tt0114746,paused,2023-09-12T03:02:44,web,6
b90a746e-dd68-4b6d-9020-9f4bac0c506b,user_c993f17d,tt0289879,shared,2024-02-24T13:40:43,mobile,11
f4d43756-3887-406d-814e-3d031f1f5828,user_fa510c35,tt1446714,disliked,2023-12-02T07:01:44,mobile,11
4d4e482f-c830-44bc-b611-dc356d3ea2ec,user_f987098a,tt0114814,disliked,2025-06-22T19:29:36,web,8
15ab3582-6f0f-441e-8bbe-ea80bc3d195b,user_1997d96a,tt0317219,shared,2024-09-15T09:59:49,web,7
60eb3613-baff-4a3f-a194-e33e2e5aabd1,user_89a0dd31,tt1343092,liked,2024-03-21T20:46:33,TV,9
2bc586bd-64a8-4c5b-b851-7559d0f55cc4,user_28b30d40,tt3659388,paused,2024-04-05T11:47:27,mobile,10
3b508d3d-7f38-437a-a7c9-af803595f16b,user_0b761540,tt0796366,clicked,2024-09-09T23:31:46,web,10
9f4d7215-392b-4f99-9770-683facec3bd1,user_8377aedb,tt0162222,liked,2025-03-30T04:18:28,mobile,11
c1b9d078-37a7-4530-9cbf-4dbebaa9c20c,user_0fcb63da,tt0070047,paused,2025-04-14T22:51:46,mobile,23
9e195bec-8820-4a80-8030-3b560a1084af,user_8cc1b678,tt2395427,shared,2024-06-23T04:16:40,mobile,26
66a2414d-0cc2-454b-8470-849589fe9150,user_ced3b2a0,tt3315342,disliked,2025-04-25T13:31:50,mobile,8
3545,user_2eddca63,tt0163651,watched,2025-03-06T13:40:25,web,3091
fc88a6fc-5a91-4a2a-969d-e9f6b9f84822,user_2eddca63,tt1727824,shared,2024-08-02T04:26:18,mobile,4
f4916610-9049-4f75-8216-f7063f0b5740,user_c16f8e07,tt1130884,clicked,2024-01-02T09:21:32,mobile,12
7fbd452b-1c0f-4620-bc22-57c3da9d9e33,user_2f39413c,tt0418279,shared,2024-11-20T04:57:59,mobile,29
3672,user_90ecf8fe,tt8367814,watched,2024-09-09T09:43:42,web,2520
c82fb6a0-e5ec-438f-b9c2-3cde23542c54,user_bc0d15f8,tt0144084,paused,2024-03-13T11:29:15,web,19
2508,user_2d7135f2,tt4425200,watched,2023-07-07T03:18:22,mobile,6011
0fe0ea7c-77fd-4215-9f93-835168ac9ed3,user_cd6069a6,tt2527336,clicked,2025-02-14T00:22:22,TV,11
ed47a65e-d8e0-427e-8016-2690117f5f30,user_2d7135f2,tt0325710,shared,2023-09-01T03:10:12,mobile,6
9cae76a9-240d-47ca-83c4-2a6090d59da5,user_c818bd1e,tt0119116,shared,2024-06-03T02:10:41,mobile,7
270bcc4e-bc69-4e5f-ad90-5101ea661b9d,user_aebf7c47,tt0499549,clicked,2025-06-09T11:52:01,web,30
b5c51533-d1e2-4676-96b4-3a7ecb33e533,user_c67a35a0,tt0117060,disliked,2023-08-22T13:16:38,mobile,1
5f3b4407-09fc-47da-aeb9-ae606feb59fa,user_77839a05,tt1950186,disliked,2024-03-11T05:43:32,web,11
f591975c-cbd5-4061-a419-cff9b008313e,user_2f39413c,tt0361748,disliked,2024-07-29T05:57:05,TV,18
eff9c3fa-6e5a-4453-91fc-ea410f2748d2,user_a98c1474,tt0209144,clicked,2025-06-06T11:57:24,web,12
1e81975e-3d65-4521-91df-e9d14f550a5d,user_c67a35a0,tt0372784,liked,2024-01-24T22:37:21,web,26
