behavior_id,user_id,movie_id,action_type,timestamp,device_type,duration_sec
981,user_1d145964,tt3501632,watched,2025-01-19T14:22:14,mobile,666
982,user_e8630d97,tt3501632,watched,2024-11-02T10:45:37,mobile,6186
983,user_89a0dd31,tt3501632,watched,2025-05-03T14:50:06,web,2344
984,user_9b551356,tt3501632,watched,2024-08-01T01:08:23,web,461
985,user_0796c9f1,tt3501632,watched,2025-04-24T23:35:45,TV,4472
986,user_54041c2d,tt3501632,watched,2024-01-30T08:59:58,web,5671
987,user_0230cd16,tt3501632,watched,2023-07-13T14:27:26,mobile,410
988,user_751f0d15,tt3501632,watched,2023-07-05T10:35:49,mobile,2398
989,user_d02e5d6f,tt3501632,watched,2025-03-29T08:09:37,mobile,3475
990,user_2eddca63,tt3501632,watched,2023-12-28T22:23:50,web,1803
991,user_cd6069a6,tt0083658,watched,2025-02-23T14:33:31,web,1254
992,user_8b000600,tt0083658,watched,2025-02-25T07:21:50,TV,1388
993,user_04bb774b,tt0083658,watched,2024-05-21T08:10:29,TV,3869
994,user_89a0dd31,tt0083658,watched,2024-07-29T18:54:24,web,4242
995,user_946201e1,tt0083658,watched,2025-04-18T19:14:01,web,320
996,user_fa18160d,tt0083658,watched,2024-04-01T10:46:35,mobile,4216
997,user_c4161c23,tt0083658,watched,2024-12-04T20:40:15,mobile,4684
998,user_c16f8e07,tt0083658,watched,2024-11-01T04:43:05,TV,3719
999,user_8377aedb,tt0083658,watched,2024-01-16T15:35:00,mobile,5311
1000,user_940c6b75,tt0083658,watched,2024-10-24T00:41:11,web,2880
1001,user_fdff10ee,tt0083658,watched,2024-05-06T18:14:46,mobile,6521
1002,user_65f945ff,tt0083658,watched,2025-05-14T13:43:19,TV,2486
1003,user_766be105,tt2084970,watched,2023-08-21T06:42:43,TV,649
1004,user_e8630d97,tt2084970,watched,2024-05-11T09:37:53,mobile,5883
1005,user_06cb6a2a,tt2084970,watched,2024-04-29T05:08:43,TV,6808
1006,user_8377aedb,tt2084970,watched,2025-04-18T04:15:03,TV,5311
1007,user_751f0d15,tt2084970,watched,2024-11-23T02:03:04,TV,7007
1008,user_0796c9f1,tt0892769,watched,2024-07-08T22:07:39,TV,5805
1009,user_f69fd4d6,tt0892769,watched,2025-06-13T11:03:34,web,806
1010,user_fa7bb13d,tt0892769,watched,2023-08-23T04:35:56,TV,3868
1011,user_c16f8e07,tt0892769,watched,2025-03-25T10:26:11,mobile,4586
1012,user_d041d598,tt0892769,watched,2025-02-11T06:35:48,mobile,6274
1013,user_3ff68a84,tt0480249,watched,2024-02-25T14:28:19,web,3197
1014,user_ceface5e,tt0480249,watched,2024-11-13T23:53:31,mobile,2071
1015,user_0b761540,tt0480249,watched,2025-04-12T23:47:57,TV,3850
1016,user_2235e665,tt0480249,watched,2024-10-04T15:37:37,web,7086
1017,user_d041d598,tt0480249,watched,2025-03-31T16:49:55,web,4902
1018,user_fdff10ee,tt0480249,watched,2024-04-25T11:06:26,TV,5600
1019,user_2d7135f2,tt0480249,watched,2024-01-22T11:40:09,mobile,5500
1020,user_ced3b2a0,tt0480249,watched,2023-10-28T20:34:34,TV,4991
1021,user_bc0d15f8,tt0480249,watched,2023-09-15T22:58:29,web,4991
1022,user_cd6069a6,tt0480249,watched,2025-02-11T05:27:02,web,2133
1023,user_15bef7a8,tt0480249,watched,2023-07-28T22:48:11,TV,809
1024,user_a7a9afdd,tt0480249,watched,2024-12-28T13:27:54,mobile,1615
1025,user_2eddca63,tt1211837,watched,2023-08-19T17:58:33,mobile,6258
1026,user_c16f8e07,tt1211837,watched,2024-09-12T17:35:10,TV,6525
1027,user_e0cdbbd6,tt1211837,watched,2025-02-02T21:50:37,mobile,3326
1028,user_940c6b75,tt1211837,watched,2024-04-14T20:23:05,TV,1433
1029,user_b784bbe8,tt1211837,watched,2025-02-15T15:39:57,TV,3117
1030,user_04bb774b,tt1211837,watched,2025-02-07T17:23:04,mobile,6604
1031,user_bc0d15f8,tt1205489,watched,2025-05-05T13:38:04,web,1998
1032,user_6b388927,tt1205489,watched,2024-04-25T04:36:26,web,3178
1033,user_946201e1,tt1205489,watched,2025-01-08T20:02:57,TV,5625
1034,user_3ff68a84,tt1205489,watched,2024-08-28T03:49:17,mobile,3290
1035,user_e8630d97,tt1205489,watched,2024-03-09T01:29:47,TV,3042
1036,user_b784bbe8,tt1205489,watched,2024-02-24T14:52:26,mobile,526
1037,user_2d7135f2,tt0097576,watched,2024-10-21T23:49:13,TV,5146
1038,user_339b1c50,tt0097576,watched,2023-12-25T23:00:21,mobile,1782
1039,user_6e04d8d9,tt0097576,watched,2024-05-28T14:30:19,TV,4668
1040,user_04bb774b,tt0097576,watched,2025-03-17T21:54:07,mobile,3517
1041,user_19ead7ee,tt0097576,watched,2024-12-18T19:09:35,web,5544
1042,user_0b761540,tt0097576,watched,2024-07-20T02:40:42,web,2917
1043,user_0796c9f1,tt0097576,watched,2024-10-01T10:16:55,mobile,3177
1044,user_751f0d15,tt0097576,watched,2025-05-31T23:39:42,web,734
1045,user_994a3467,tt0097576,watched,2023-12-30T06:53:09,web,1452
1046,user_aebf7c47,tt0097576,watched,2024-08-10T13:44:09,TV,2674
1047,user_c67a35a0,tt0097576,watched,2025-06-13T21:12:08,TV,6097
1048,user_eb6d6ef3,tt0097576,watched,2024-11-15T04:46:26,mobile,4048
1049,user_1997d96a,tt0317248,watched,2023-10-12T00:37:42,web,4111
1050,user_2d7135f2,tt0317248,watched,2023-09-20T00:04:07,mobile,3201
1051,user_5935b6f1,tt0317248,watched,2024-11-22T17:59:57,web,6398
1052,user_ceface5e,tt0317248,watched,2024-01-15T01:20:58,TV,2487
1053,user_15bef7a8,tt0317248,watched,2024-04-29T23:22:24,web,4390
1054,user_d02e5d6f,tt0317248,watched,2025-06-25T19:55:40,web,2481
1055,user_2385ca45,tt0317248,watched,2023-09-13T20:49:03,web,5957
1056,user_a394e6df,tt0317248,watched,2023-12-30T06:25:25,web,3904
1057,user_96aacd7f,tt0317248,watched,2023-09-07T05:31:46,mobile,389
1058,user_a44eba37,tt0378194,watched,2024-12-15T13:01:28,web,2162
1059,user_2d7135f2,tt0378194,watched,2024-03-11T06:03:02,web,1277
1060,user_940c6b75,tt0378194,watched,2023-07-12T09:52:19,TV,1110
1061,user_ced3b2a0,tt0378194,watched,2025-05-08T03:47:26,TV,7058
1062,user_17b70d84,tt0378194,watched,2023-08-07T20:16:36,TV,1195
1063,user_c16f8e07,tt0378194,watched,2024-07-21T07:06:48,mobile,844
1064,user_2f39413c,tt0378194,watched,2024-10-15T16:58:40,TV,3804
1065,user_9b551356,tt0378194,watched,2024-06-26T18:15:52,TV,5110
1066,user_0fcb63da,tt0378194,watched,2023-07-15T23:05:30,mobile,5982
1067,user_2235e665,tt0770828,watched,2024-05-07T11:57:31,mobile,1026
1068,user_c818bd1e,tt0770828,watched,2024-08-18T10:25:11,mobile,641
1069,user_940c6b75,tt0770828,watched,2024-08-30T17:08:30,mobile,6701
1070,user_42c9ec2d,tt0770828,watched,2024-09-29T00:53:08,web,1607
1071,user_17b70d84,tt0770828,watched,2024-11-21T08:54:52,TV,3416
1072,user_70e93c27,tt0770828,watched,2024-01-22T10:49:49,web,5148
1073,user_fcf8186f,tt0770828,watched,2024-04-02T12:34:06,TV,2880
1074,user_0fcb63da,tt0770828,watched,2024-10-23T14:40:05,TV,6299
1075,user_bc0d15f8,tt0770828,watched,2024-06-01T16:08:12,mobile,3788
1076,user_19ead7ee,tt0770828,watched,2024-03-18T14:17:22,TV,3511
1077,user_86f18b94,tt0093058,watched,2024-02-04T09:47:14,mobile,1388
1078,user_e8630d97,tt0093058,watched,2024-07-06T04:24:12,web,7144
1079,user_8377aedb,tt0093058,watched,2025-03-20T10:19:15,TV,1271
1080,user_fcf8186f,tt0093058,watched,2024-10-08T18:03:31,mobile,5870
1081,user_e3e6ce49,tt0093058,watched,2025-02-27T19:12:40,TV,4736
1082,user_751f0d15,tt0093058,watched,2024-05-26T01:45:16,mobile,1148
1083,user_6b388927,tt0093058,watched,2024-06-09T16:11:23,web,6275
1084,user_0b761540,tt0093058,watched,2024-10-21T09:43:30,web,6844
1085,user_2ab7ecee,tt0093058,watched,2023-08-04T08:42:29,web,3805
1086,user_89a0dd31,tt0093058,watched,2023-07-06T04:55:12,web,4261
1087,user_0882a54e,tt2543164,watched,2025-01-11T13:54:23,mobile,5881
1088,user_15bef7a8,tt2543164,watched,2024-08-11T01:39:16,web,348
1089,user_5bacf7f4,tt2543164,watched,2024-04-28T04:58:29,web,7138
1090,user_8b000600,tt2543164,watched,2023-09-26T16:02:27,TV,5182
1091,user_f69fd4d6,tt2543164,watched,2025-02-10T04:35:36,TV,1263
1092,user_d02e5d6f,tt2543164,watched,2024-01-05T22:38:49,mobile,5489
1093,user_54041c2d,tt2543164,watched,2024-02-24T11:46:51,TV,2628
1094,user_89a0dd31,tt2543164,watched,2025-04-10T14:51:19,TV,363
1095,user_28b30d40,tt2543164,watched,2023-08-15T02:40:31,mobile,1709
1096,user_86f18b94,tt2543164,watched,2024-05-27T14:16:32,web,6455
1097,user_751f0d15,tt2543164,watched,2025-02-20T10:06:23,TV,1768
1098,user_2d7135f2,tt2543164,watched,2024-06-04T05:37:59,TV,1320
1099,user_fa18160d,tt2543164,watched,2024-02-11T13:39:10,TV,5804
1100,user_c67a35a0,tt2543164,watched,2025-03-23T17:22:48,TV,1210
1101,user_1154ad2d,tt2543164,watched,2023-08-01T18:46:48,TV,5747
1102,user_a98c1474,tt2543164,watched,2024-10-15T05:28:43,web,6338
1103,user_5935b6f1,tt2543164,watched,2024-02-09T17:30:22,web,2823
1104,user_a44eba37,tt2543164,watched,2023-07-01T21:27:13,mobile,3005
1105,user_06cb6a2a,tt2543164,watched,2023-10-23T15:09:57,mobile,1038
1106,user_77839a05,tt2543164,watched,2025-04-19T07:07:27,mobile,6934
1107,user_19ead7ee,tt8946378,watched,2025-03-03T09:52:41,TV,2143
1108,user_eb6d6ef3,tt8946378,watched,2023-07-30T15:49:21,TV,2400
1109,user_77839a05,tt8946378,watched,2025-02-22T23:55:54,TV,2320
1110,user_c4161c23,tt8946378,watched,2024-05-14T15:48:16,TV,6927
1111,user_8377aedb,tt8946378,watched,2024-05-28T07:51:06,TV,2245
1112,user_fdff10ee,tt8946378,watched,2024-12-09T09:32:58,web,6809
1113,user_5b71ba3b,tt8946378,watched,2024-02-09T12:47:14,mobile,1448
1114,user_58118477,tt8946378,watched,2023-09-20T07:28:01,web,6844
1115,user_3ff68a84,tt0211915,watched,2023-09-17T11:00:33,mobile,2342
1116,user_fdff10ee,tt0211915,watched,2023-12-03T17:45:00,web,6457
1117,user_8be6b0ed,tt0211915,watched,2023-09-05T09:39:21,TV,3775
1118,user_19ead7ee,tt0211915,watched,2023-10-22T16:18:06,web,6928
1119,user_4928a9d5,tt0211915,watched,2024-11-21T15:45:28,TV,677
1120,user_f69fd4d6,tt0211915,watched,2024-08-08T16:31:40,TV,4864
1121,user_c67a35a0,tt0211915,watched,2023-09-14T14:51:31,TV,826
1122,user_89a0dd31,tt0211915,watched,2023-10-31T20:51:10,web,4435
1123,user_90ecf8fe,tt0090605,watched,2024-01-15T06:21:57,web,6961
1124,user_89a0dd31,tt0090605,watched,2025-04-22T10:11:11,web,6584
1125,user_6b388927,tt0090605,watched,2024-08-28T08:33:10,web,6505
1126,user_ced3b2a0,tt0090605,watched,2024-12-06T22:56:35,web,1131
1127,user_a44eba37,tt0090605,watched,2024-02-05T22:09:39,web,3788
1128,user_d02e5d6f,tt0090605,watched,2025-03-22T03:28:05,web,2253
1129,user_4928a9d5,tt0090605,watched,2024-01-08T01:58:10,TV,3919
1130,user_2eddca63,tt0401792,watched,2024-02-10T06:56:00,web,5113
1131,user_540cb105,tt0401792,watched,2024-01-23T00:38:22,mobile,584
1132,user_96aacd7f,tt0401792,watched,2023-12-12T22:39:53,mobile,1315
1133,user_a7a9afdd,tt0401792,watched,2025-02-01T10:29:26,mobile,1297
1134,user_8b000600,tt0401792,watched,2025-06-07T05:21:03,TV,5436
1135,user_54041c2d,tt0401792,watched,2024-07-31T18:23:36,TV,4390
1136,user_fad8c093,tt0401792,watched,2025-06-01T05:14:55,mobile,1327
1137,user_ced3b2a0,tt0401792,watched,2024-11-17T19:17:25,TV,5500
1138,user_ced3b2a0,tt0383574,watched,2024-10-20T03:46:46,web,4421
1139,user_0fcb63da,tt0383574,watched,2024-11-30T15:42:49,mobile,4693
1140,user_cb6f953e,tt0383574,watched,2024-09-24T12:46:46,mobile,1356
1141,user_19ead7ee,tt0383574,watched,2024-01-11T23:04:48,TV,3022
1142,user_946201e1,tt0383574,watched,2024-12-23T00:06:40,web,2972
1143,user_15bef7a8,tt0383574,watched,2025-05-26T14:50:59,TV,5699
1144,user_0b761540,tt0383574,watched,2023-09-12T05:32:54,TV,353
1145,user_17b70d84,tt0383574,watched,2025-04-18T04:02:39,web,5248
1146,user_04bb774b,tt0383574,watched,2023-10-25T05:30:57,TV,6723
1147,user_89a0dd31,tt0383574,watched,2025-03-01T00:08:11,TV,4593
1148,user_d0cf19fe,tt0383574,watched,2025-04-27T13:14:03,web,1149
1149,user_28b30d40,tt0383574,watched,2024-11-16T03:44:59,mobile,4644
1150,user_5dabc066,tt0383574,watched,2024-10-22T14:56:43,web,4636
1151,user_e8630d97,tt0383574,watched,2024-03-27T03:29:43,mobile,3412
1152,user_940c6b75,tt0383574,watched,2025-04-05T18:59:06,TV,599
1153,user_e0cdbbd6,tt0383574,watched,2024-10-05T18:00:57,TV,2336
1154,user_2d7135f2,tt0383574,watched,2024-12-15T13:15:27,TV,6338
1155,user_63dd025e,tt3896198,watched,2024-03-31T21:21:04,web,2199
1156,user_9b551356,tt3896198,watched,2024-08-08T08:38:43,TV,865
1157,user_e8630d97,tt3896198,watched,2024-01-05T00:23:10,mobile,362
1158,user_c818bd1e,tt3896198,watched,2024-09-11T15:10:31,TV,4907
1159,user_2eddca63,tt3896198,watched,2024-01-25T10:03:24,mobile,2512
1160,user_0b761540,tt3896198,watched,2024-01-09T09:23:48,web,5111
1161,user_a44eba37,tt3896198,watched,2024-07-25T21:55:27,TV,1583
1162,user_c67a35a0,tt3896198,watched,2024-11-22T07:43:30,web,1153
1163,user_2235e665,tt0121765,watched,2025-04-19T18:28:26,mobile,4250
1164,user_c67a35a0,tt0121765,watched,2025-02-25T06:47:50,web,4596
1165,user_ced3b2a0,tt0121765,watched,2024-10-05T05:30:19,TV,2098
1166,user_a5530e97,tt0121765,watched,2024-11-30T16:10:57,mobile,5921
1167,user_63dd025e,tt0121765,watched,2025-01-26T18:04:06,web,3168
1168,user_7c41ceb8,tt0121765,watched,2024-07-24T20:46:45,mobile,3460
1169,user_373ba695,tt0121765,watched,2023-12-29T05:28:34,mobile,1308
1170,user_15bef7a8,tt0121765,watched,2025-06-11T04:46:51,mobile,2776
1171,user_499fa2da,tt0121765,watched,2024-07-13T01:46:20,mobile,4652
1172,user_946201e1,tt0121765,watched,2024-11-05T08:21:33,web,6430
1173,user_8377aedb,tt0121765,watched,2024-06-08T00:26:51,mobile,4972
1174,user_04bb774b,tt0121765,watched,2025-01-11T10:27:57,mobile,6418
1175,user_19ead7ee,tt0121765,watched,2024-04-18T11:29:51,web,554
1176,user_ceface5e,tt1285016,watched,2024-12-24T11:59:32,web,4165
1177,user_2d7135f2,tt1285016,watched,2024-08-02T16:49:47,mobile,3078
1178,user_e3e6ce49,tt1285016,watched,2025-04-17T04:05:40,TV,1444
1179,user_eb6d6ef3,tt1285016,watched,2025-06-09T00:11:53,TV,3919
1180,user_fa18160d,tt1285016,watched,2024-06-15T03:32:05,web,1116
1181,user_d02e5d6f,tt1285016,watched,2023-09-08T04:37:50,web,2582
1182,user_c504aa54,tt1285016,watched,2023-11-03T14:13:35,TV,3081
1183,user_946201e1,tt2911666,watched,2025-05-30T01:36:24,TV,387
1184,user_8be6b0ed,tt2911666,watched,2025-03-07T20:09:56,web,1086
1185,user_8b000600,tt2911666,watched,2023-11-27T16:59:53,mobile,6892
1186,user_a394e6df,tt2911666,watched,2024-12-20T21:43:54,TV,4070
1187,user_86f18b94,tt2911666,watched,2024-10-30T19:48:51,mobile,1537
1188,user_32308234,tt2911666,watched,2023-08-17T02:31:40,TV,5327
1189,user_a44eba37,tt2911666,watched,2024-08-29T15:28:18,TV,7199
1190,user_d02e5d6f,tt2911666,watched,2023-10-12T07:45:45,TV,1866
1191,user_b784bbe8,tt2911666,watched,2024-08-10T03:39:39,TV,5717
1192,user_17b70d84,tt2911666,watched,2024-07-29T19:06:15,web,5610
1193,user_c818bd1e,tt0144084,watched,2023-09-28T03:16:58,TV,6680
1194,user_751f0d15,tt0144084,watched,2023-07-15T23:50:59,mobile,5313
1195,user_9b551356,tt0144084,watched,2024-08-23T16:31:59,TV,6185
1196,user_738b6473,tt0144084,watched,2025-02-02T13:32:40,web,1324
1197,user_c4161c23,tt0144084,watched,2025-03-19T14:24:25,web,2255
1198,user_d02e5d6f,tt0144084,watched,2024-06-18T17:10:59,web,2262
1199,user_0230cd16,tt0144084,watched,2024-03-10T03:29:41,TV,5271
1200,user_e8630d97,tt0144084,watched,2025-02-02T19:25:59,web,5872
1201,user_8cc1b678,tt0144084,watched,2025-02-22T22:03:47,TV,5486
1202,user_bc0d15f8,tt0144084,watched,2024-03-13T11:27:23,web,3863
1203,user_f987098a,tt0144084,watched,2023-12-07T06:36:19,web,497
1204,user_e8630d97,tt1745960,watched,2024-10-05T14:56:18,TV,1769
1205,user_ceface5e,tt1745960,watched,2024-03-05T07:19:40,TV,1332
1206,user_a394e6df,tt1745960,watched,2025-01-18T02:39:59,TV,3900
1207,user_fcf8186f,tt1745960,watched,2025-05-17T09:32:23,mobile,3597
1208,user_19ead7ee,tt0118799,watched,2025-04-14T16:35:11,mobile,3631
1209,user_bc0d15f8,tt0118799,watched,2024-10-15T07:55:37,web,4397
1210,user_f69fd4d6,tt0118799,watched,2024-07-03T10:56:40,TV,2802
1211,user_7c4e754f,tt0118799,watched,2023-07-28T05:57:44,mobile,1827
1212,user_9b551356,tt0118799,watched,2025-04-29T15:43:42,mobile,5797
1213,user_d02e5d6f,tt0118799,watched,2025-03-04T15:25:54,TV,3239
1214,user_65f945ff,tt0118799,watched,2024-03-13T05:24:16,mobile,1777
1215,user_a98c1474,tt0118799,watched,2023-11-03T11:50:31,mobile,4343
1216,user_13c8959b,tt0118799,watched,2025-04-13T04:53:24,web,5803
1217,user_8377aedb,tt0118799,watched,2024-07-04T20:00:23,TV,4291
1218,user_fa18160d,tt0118799,watched,2025-03-22T00:49:12,mobile,6229
1219,user_4928a9d5,tt0118799,watched,2024-04-23T10:14:34,web,1450
1220,user_994a3467,tt0118799,watched,2024-02-05T18:12:59,web,369
1221,user_04bb774b,tt0118799,watched,2023-08-13T23:28:06,web,5594
1222,user_cd6069a6,tt0118799,watched,2024-11-04T05:16:47,TV,6197
1223,user_2eddca63,tt0126029,watched,2023-09-30T21:57:05,TV,1475
1224,user_2385ca45,tt0126029,watched,2024-12-29T11:03:39,web,3836
1225,user_28b30d40,tt0126029,watched,2023-10-27T19:01:20,TV,4828
1226,user_0fcb63da,tt0126029,watched,2024-08-06T04:15:01,TV,1336
1227,user_940c6b75,tt0126029,watched,2024-07-21T18:38:35,TV,5479
1228,user_6b388927,tt0126029,watched,2025-02-14T05:20:59,mobile,424
1229,user_f987098a,tt0126029,watched,2024-06-14T20:38:46,TV,7122
1230,user_e8630d97,tt0126029,watched,2024-02-02T03:26:07,mobile,3561
1231,user_cd6069a6,tt0126029,watched,2023-10-02T17:25:12,mobile,6255
1232,user_40d475ed,tt1631867,watched,2024-07-14T16:14:55,TV,4281
1233,user_0b761540,tt1631867,watched,2025-02-04T08:27:26,mobile,2832
1234,user_e3e6ce49,tt1631867,watched,2025-02-28T23:35:39,mobile,673
1235,user_a98c1474,tt1631867,watched,2025-03-31T19:09:04,TV,4405
1236,user_c993f17d,tt1631867,watched,2024-11-24T23:58:27,mobile,6425
1237,user_13c8959b,tt1631867,watched,2025-02-14T11:30:00,web,2376
1238,user_ced3b2a0,tt1631867,watched,2025-03-20T20:47:54,mobile,4040
1239,user_64d431b3,tt1631867,watched,2024-10-08T16:38:45,mobile,1089
1240,user_54041c2d,tt1631867,watched,2024-02-03T07:05:40,mobile,1450
1241,user_8be6b0ed,tt1631867,watched,2023-11-21T02:20:50,TV,376
1242,user_2ab7ecee,tt5013056,watched,2024-04-27T14:21:02,mobile,6459
1243,user_65f945ff,tt5013056,watched,2024-06-16T23:03:37,web,692
1244,user_13c8959b,tt5013056,watched,2024-11-07T12:10:43,mobile,1477
1245,user_940c6b75,tt5013056,watched,2024-08-27T04:14:06,web,3060
1246,user_d041d598,tt5013056,watched,2024-10-05T07:29:33,mobile,6813
1247,user_04bb774b,tt5013056,watched,2023-11-17T00:44:15,TV,2352
1248,user_fa7bb13d,tt5013056,watched,2024-08-19T10:20:23,mobile,4790
1249,user_bc0d15f8,tt5013056,watched,2024-09-28T04:35:53,TV,3309
1250,user_d0cf19fe,tt2975590,watched,2024-11-27T22:47:10,mobile,5264
1251,user_17b70d84,tt2975590,watched,2025-06-10T02:39:28,mobile,6349
1252,user_0230cd16,tt2975590,watched,2023-11-04T04:51:55,web,2002
1253,user_fa7bb13d,tt2975590,watched,2024-10-04T14:47:15,TV,7123
1254,user_994a3467,tt1877832,watched,2024-12-17T12:03:53,mobile,7013
1255,user_96aacd7f,tt1877832,watched,2024-05-20T20:24:09,web,3968
1256,user_7c41ceb8,tt1877832,watched,2025-02-23T01:36:35,TV,5832
1257,user_a98c1474,tt1877832,watched,2024-02-04T00:32:05,web,5919
1258,user_cd6069a6,tt1877832,watched,2023-08-06T10:39:38,web,565
1259,user_04bb774b,tt1877832,watched,2024-05-07T01:22:05,TV,5571
1260,user_0b761540,tt1877832,watched,2023-07-10T01:30:57,mobile,6111
1261,user_a44eba37,tt1877832,watched,2025-06-21T05:53:39,mobile,5195
1262,user_aebf7c47,tt1877832,watched,2025-02-11T21:24:56,web,4357
1263,user_3ff68a84,tt1877832,watched,2023-08-17T20:19:03,web,496
1264,user_6b388927,tt2024544,watched,2024-11-18T07:10:17,web,5336
1265,user_15bef7a8,tt2024544,watched,2023-12-08T02:32:38,web,2802
1266,user_0230cd16,tt2024544,watched,2024-07-12T00:24:24,TV,3794
1267,user_bc0d15f8,tt2024544,watched,2024-10-13T00:07:56,web,3781
1268,user_1997d96a,tt5052448,watched,2023-10-13T19:57:56,TV,1375
1269,user_5a9afe40,tt5052448,watched,2025-01-14T07:27:50,mobile,466
1270,user_a7a9afdd,tt5052448,watched,2025-04-14T12:24:32,mobile,3364
1271,user_940c6b75,tt5052448,watched,2024-06-10T10:01:16,mobile,718
1272,user_ced3b2a0,tt5052448,watched,2023-09-30T17:17:16,TV,3036
1273,user_19ead7ee,tt5052448,watched,2024-03-06T02:26:18,mobile,2623
1274,user_f69fd4d6,tt5052448,watched,2024-05-10T09:45:58,TV,1882
1275,user_738b6473,tt5052448,watched,2025-02-21T07:30:52,web,2795
1276,user_a5530e97,tt5052448,watched,2023-10-20T11:05:55,mobile,4631
1277,user_a394e6df,tt5052448,watched,2025-03-15T22:00:32,mobile,5068
1278,user_c16f8e07,tt5052448,watched,2024-03-29T22:44:39,web,6017
1279,user_0b761540,tt5052448,watched,2024-10-26T14:18:34,mobile,1067
1280,user_2eddca63,tt5052448,watched,2024-02-22T00:22:46,web,5779
1281,user_1997d96a,tt0113277,watched,2023-08-20T12:41:11,web,5031
1282,user_373ba695,tt0113277,watched,2025-03-16T09:27:16,mobile,3193
1283,user_15bef7a8,tt0113277,watched,2025-06-24T09:16:53,web,6836
1284,user_bc0d15f8,tt0113277,watched,2025-06-04T01:35:47,mobile,3125
1285,user_65f945ff,tt0113277,watched,2024-10-24T07:20:42,web,2518
1286,user_eb6d6ef3,tt0113277,watched,2023-11-28T17:08:00,TV,2714
1287,user_1154ad2d,tt0113277,watched,2024-03-24T04:07:17,web,1861
1288,user_a98c1474,tt0113277,watched,2025-06-03T04:04:14,TV,2423
1289,user_c16f8e07,tt0113277,watched,2024-05-10T16:50:39,TV,6579
1290,user_940c6b75,tt0113277,watched,2025-06-20T17:20:06,web,3309
1291,user_86f18b94,tt2250912,watched,2023-08-13T05:10:47,mobile,1966
1292,user_940c6b75,tt2250912,watched,2023-10-05T17:24:07,web,4463
1293,user_77839a05,tt2250912,watched,2023-11-17T06:41:48,mobile,4697
1294,user_540cb105,tt2250912,watched,2025-06-14T12:52:36,web,7197
1295,user_17b70d84,tt2250912,watched,2025-02-02T10:40:50,TV,6666
1296,user_bc0d15f8,tt2250912,watched,2023-07-14T08:45:16,mobile,2377
1297,user_d02e5d6f,tt2250912,watched,2024-06-23T06:11:44,web,1924
1298,user_70e93c27,tt1045658,watched,2024-11-24T02:52:10,mobile,4770
1299,user_c4161c23,tt1045658,watched,2024-01-25T06:54:48,web,1143
1300,user_8377aedb,tt1045658,watched,2025-05-08T06:45:46,TV,2147
1301,user_d02e5d6f,tt1045658,watched,2025-04-19T11:12:20,mobile,1659
1302,user_c818bd1e,tt1045658,watched,2024-03-20T03:43:57,web,889
1303,user_2ab7ecee,tt1045658,watched,2024-01-17T06:11:02,TV,301
1304,user_e8630d97,tt1045658,watched,2024-12-17T23:20:06,TV,2153
1305,user_2eddca63,tt1045658,watched,2024-06-12T10:09:19,mobile,2098
1306,user_cd6069a6,tt1045658,watched,2025-04-06T12:48:39,TV,7043
1307,user_ced3b2a0,tt1045658,watched,2024-07-17T00:53:52,mobile,6129
1308,user_2f39413c,tt1045658,watched,2024-01-27T17:31:31,TV,7064
1309,user_77839a05,tt0116282,watched,2025-05-12T10:08:21,TV,1363
1310,user_a44eba37,tt0116282,watched,2025-03-03T23:59:01,mobile,6682
1311,user_a394e6df,tt0116282,watched,2025-05-28T01:41:29,TV,4767
1312,user_d02e5d6f,tt0116282,watched,2023-08-10T13:24:48,TV,1248
1313,user_f69fd4d6,tt0116282,watched,2024-02-25T00:31:36,TV,1836
1314,user_8377aedb,tt0116282,watched,2025-05-03T08:51:41,TV,6160
1315,user_8be6b0ed,tt0116282,watched,2024-10-11T15:00:59,web,3379
1316,user_bc0d15f8,tt0116282,watched,2025-03-25T19:24:05,web,5556
1317,user_8377aedb,tt0816711,watched,2025-04-12T07:30:42,web,1335
1318,user_04bb774b,tt0816711,watched,2024-08-16T23:48:49,web,4922
1319,user_540cb105,tt0816711,watched,2024-10-26T14:22:05,web,3420
1320,user_373ba695,tt0816711,watched,2024-01-23T06:30:46,web,2062
1321,user_c4161c23,tt0816711,watched,2023-07-19T15:17:19,mobile,2095
1322,user_2f39413c,tt0816711,watched,2024-12-20T18:58:46,TV,762
1323,user_e8630d97,tt0816711,watched,2024-11-10T07:04:53,web,4894
1324,user_a98c1474,tt0816711,watched,2024-09-18T17:13:19,web,1313
1325,user_fa510c35,tt0816711,watched,2024-12-11T03:02:24,mobile,2864
1326,user_54041c2d,tt0816711,watched,2025-06-11T05:28:12,TV,2247
1327,user_c818bd1e,tt0816711,watched,2023-08-20T01:26:17,mobile,4718
1328,user_2eddca63,tt2802144,watched,2024-12-09T09:16:48,TV,5535
1329,user_994a3467,tt2802144,watched,2024-09-02T23:34:59,web,3897
1330,user_42c9ec2d,tt2802144,watched,2023-08-20T14:48:55,web,1563
1331,user_7c41ceb8,tt2802144,watched,2025-03-22T09:29:37,mobile,7043
1332,user_86f18b94,tt2802144,watched,2024-06-04T14:06:01,TV,3958
1333,user_04bb774b,tt2802144,watched,2023-11-20T19:00:24,TV,6284
1334,user_2385ca45,tt1981115,watched,2024-03-31T01:02:50,web,813
1335,user_2d7135f2,tt1981115,watched,2024-12-01T13:17:56,web,6456
